date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:03:00	409889/409889	---M--	200	added ('OK')	application/pdf	etag:%221431f7f-64121-53b6de8a22579%22	https://perso.univ-rennes1.fr/coralie.renault/1608.08464v1.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/1608.08464v1.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/parcours.html)
22:03:00	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/sousgroupecompact.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sousgroupecompact.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/agreg.html)
22:03:00	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2021:03:00%20GMT	https://perso.univ-rennes1.fr/coralie.renault/Images/icon_noiraude.gif	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/Images/icon_noiraude.gif	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:03:00	65127/65127	---M--	200	added ('OK')	image/png	etag:%22c4a377-fe67-51e8cd6898445%22	https://perso.univ-rennes1.fr/coralie.renault/Images/totoro_bas.png	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/Images/totoro_bas.png	(from https://perso.univ-rennes1.fr/coralie.renault/style.css)
22:03:00	144851/144851	---M--	200	added ('OK')	image/png	etag:%22c4a379-235d3-51e8cd7005984%22	https://perso.univ-rennes1.fr/coralie.renault/Images/totoro.png	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/Images/totoro.png	(from https://perso.univ-rennes1.fr/coralie.renault/style.css)
22:03:00	7432/7432	---M--	200	added ('OK')	image/png	etag:%22c4a37b-1d08-51e8cd928d628%22	https://perso.univ-rennes1.fr/coralie.renault/Images/petitblanc.png	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/Images/petitblanc.png	(from https://perso.univ-rennes1.fr/coralie.renault/style.css)
22:03:00	2715/2715	---M--	200	added ('OK')	image/png	etag:%22c4a37d-a9b-51e8cd93e5965%22	https://perso.univ-rennes1.fr/coralie.renault/Images/petitblanc2.png	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/Images/petitblanc2.png	(from https://perso.univ-rennes1.fr/coralie.renault/style.css)
22:03:01	2063/2063	---M--	200	added ('OK')	text/html	etag:%22b508b8-80f-53ca0a7d0272e%22	https://perso.univ-rennes1.fr/coralie.renault/index.html	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/index.html	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:03:01	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2021:03:01%20GMT	https://perso.univ-rennes1.fr/coralie.renault/colle1.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle1.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:03:02	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2021:03:01%20GMT	https://perso.univ-rennes1.fr/coralie.renault/colle10.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle10.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:03:02	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2021:03:01%20GMT	https://perso.univ-rennes1.fr/coralie.renault/colle9bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle9bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:03:02	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2021:03:01%20GMT	https://perso.univ-rennes1.fr/coralie.renault/colle10bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle10bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:03:02	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2021:03:01%20GMT	https://perso.univ-rennes1.fr/coralie.renault/colle11bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle11bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:03:03	1078/1078	---M--	404	error ('Not%20Found')	text/html	etag:%2268-436-4398b1527a640%22	https://perso.univ-rennes1.fr/coralie.renault/sujet2bis.pdf%22	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/sujet2bis.html	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:03:03	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2021:03:02%20GMT	https://perso.univ-rennes1.fr/coralie.renault/colle12bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle12bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:03:03	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2021:03:02%20GMT	https://perso.univ-rennes1.fr/coralie.renault/colle16bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle16bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
22:03:03	314/314	UR-MC-	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2013%20Jan%202017%2021:03:02%20GMT	https://perso.univ-rennes1.fr/coralie.renault/colle17bis.pdf	~/ownCloud/CPGE/Colles/Colles_coralie/perso.univ-rennes1.fr/coralie.renault/colle17bis.pdf	(from https://perso.univ-rennes1.fr/coralie.renault/enseignement.html)
